conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,median_pre_discussion_error,median_post_discussion_error,median_pre_discussion_error_pct,median_post_discussion_error_pct,speaker_nickname,question,chatrooms,trial_indx,message,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,876,chicago,2.0,4.0,i think chicago has more than baltimore but its probably close,i think chicago has more than baltimore but itís probably close,0.29889765,0.030727379,0.670375,11,62,1,1.1841640556524489,1.4803611702259676,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.0,0.01,0.01,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.06,0.01,0,0,1.0,0.09090909090909091,0,0.0,1,0.5,0.5,0.3475755404025757,0.1127950121819227,0.5456,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,580,chicago,2.0,4.0,50,50,0.04041563,0.10357164,0.8560127,1,2,1,-0.8876353300195456,-0.9361107399958326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8601857313205352,-1.0915858821131914,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,988,chicago,2.0,4.0,i guessed 2500 but im thinking probably closer to 1750,i guessed 2500 but i'm thinking probably closer to 1750,0.20820141,0.075089514,0.7167091,10,54,1,0.9539641239111161,1.2118642913124342,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.0,0.0,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0,0,1.0,0.1,0,0.0,1,0.0,0.0,-0.07620405619336738,-0.30979847668203897,0.496,easy,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,58,chicago,2.0,4.0,1500,1500,0.8880525,0.01601272,0.095934816,1,4,1,-0.8876353300195456,-0.9361107399958326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,3.100410770016762,2.8579253896112844,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,865,chicago,2.0,4.0,yeah i guessed about 2340,"yeah, i guessed about 2,340",0.024923043,0.321868,0.6532089,5,25,1,-0.19703553479554747,-0.13062010325523254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.2,0,0.0,0,0.0,0.0,-0.9325750858195482,-1.1637726275820053,0.248,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,301,chicago,2.0,4.0,i only guessed a few higher,i only guessed a few higher...,0.22225472,0.026573239,0.75117207,6,27,1,0.033164396945785234,0.1378767756583008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.0,0,0,1.0,0.16666666666666666,0,0.003000174597939744,0,0.5333333333333333,0.016666666666666663,-0.0105397459348856,-0.24431795286995156,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1248,chicago,2.0,4.0,at least 2500,at least 2500,0.3669094,0.08045932,0.55263126,3,13,1,-0.4272354665368802,-0.3991169821687659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.4,-0.3,0.6653615035117865,0.4296915308936525,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1934,chicago,2.0,4.0,my stat was 1113 events in baltimore,"my stat was 1,113 events in baltimore",0.12171941,0.066530615,0.81175,7,36,1,0.4935642604284507,0.6748705334853675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.4802925506316192,-0.7127559763968356,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1235,chicago,2.0,4.0,at least 2200,at least 2200,0.034324784,0.62754756,0.33812773,3,13,1,-0.4272354665368802,-0.3991169821687659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.4,-0.3,-0.8886453042952034,-1.119965800192189,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1468,chicago,2.0,4.0,baltimore is also a high crime city but definitely smaller than baltimore,"baltimore is also a high crime city, but definitely smaller than baltimore.",0.107673615,0.040002577,0.85232383,12,73,1,1.6445639191351142,2.017354928053034,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.039999999999999994,0.0,0,0,0.9166666666666666,0.0,0,0.0,0,0.52,0.08,-0.5459217469353393,-0.7782014845338652,0.5952,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1627,chicago,2.0,4.0,234567,234567,0.22121513,0.047925387,0.73085946,1,6,1,-0.8876353300195456,-0.9361107399958326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.015397246431324787,-0.24916185781119363,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1098,chicago,2.0,4.0,i guessed too little i think,i guessed too little i think,0.19656976,0.035065502,0.7683647,6,28,1,-0.19703553479554747,-0.13062010325523254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.030000000000000002,0.0,0,0,0.8333333333333334,0.3333333333333333,0,0.0,0,0.5,-0.1875,-0.13055312231501917,-0.3639954263543131,0.2976,easy,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1934,chicago,2.0,4.0,my initial guess was 1850,"my initial guess was 1,850",0.043639872,0.60521376,0.35114634,5,25,1,0.033164396945785234,0.1378767756583008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8451204102654651,-1.0765627270659512,0.248,easy,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1468,chicago,2.0,4.0,sorry smaller than chicago,"sorry, smaller than chicago.",0.265897,0.037497275,0.6966057,4,26,1,-0.19703553479554747,-0.13062010325523254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,1,1.0,0.0,0,0.0,0,0.75,-0.25,0.19337948834568872,-0.040969463812655496,0.1984,easy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1772,chicago,2.0,4.0,i said 1400,i said 1400,0.031922687,0.6994675,0.26860982,3,11,1,-0.657435398278213,-0.6676138610822993,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,-0.8998691400092784,-1.1311582217503446,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1235,chicago,2.0,4.0,2500,2500?,0.24428649,0.026122151,0.72959137,1,4,1,-0.8876353300195456,-0.9361107399958326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,0.09240404316700664,-0.14166229095774477,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1468,chicago,2.0,4.0,i said 1500 but i think that might not be enough,"i said 1500, but i think that might not be enough.",0.92499125,0.008128221,0.06688054,11,48,1,0.9539641239111161,1.2118642913124342,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.009999999999999998,0.019999999999999997,0.039999999999999994,0.0,0.0,0.009999999999999998,0.019999999999999997,0.039999999999999994,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.019999999999999997,0.06,0.0,0,0,0.9090909090909091,0.18181818181818182,0,0.0,0,0.5,0.0,3.273007655772538,3.0300391976012704,0.5456,easy,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,876,chicago,2.0,4.0,1800 for me,1800 for me,0.14072287,0.048064947,0.8112121,3,11,1,-0.4272354665368802,-0.3991169821687659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.39149858725753506,-0.624210536565077,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1248,chicago,2.0,4.0,i went with 2500,i went with 2500,0.8504517,0.008082966,0.14146537,4,16,1,-0.4272354665368802,-0.3991169821687659,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.25,0,0.0,0,0.0,0.0,2.924720445305564,2.682726800826611,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,335,chicago,2.0,4.0,it has to be above 2000,it has to be above 2000,0.093916036,0.117679164,0.7884049,6,23,1,0.26336432868711795,0.40637365457183416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0,0,1.0,0.0,0,0.0,0,0.1,0.0,-0.6102042494818265,-0.8423040681462793,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1134,chicago,2.0,4.0,i guessed 2500 also,i guessed 2500 also,0.26082438,0.13493612,0.6042395,4,19,1,-0.4272354665368802,-0.3991169821687659,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.25,0,0.0,0,0.0,0.0,0.1696775922441028,-0.0646050211795441,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,913,chicago,2.0,4.0,i said 1200 but i think its too low,i said 1200 but i think itís too low,0.25674298,0.012830784,0.73042625,9,35,1,0.4935642604284507,0.6748705334853675,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.049999999999999996,0.0,0,0,0.8888888888888888,0.2222222222222222,0,0.0007371913011426465,0,0.3,0.0,0.15060718705920553,-0.08362205061151812,0.44639999999999996,easy,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1098,chicago,2.0,4.0,now im sure is a lot more than what i said,now i'm sure is a lot more than what i said,0.84445107,0.009154692,0.1463942,11,42,1,1.1841640556524489,1.4803611702259676,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.009999999999999998,0.0,0.009999999999999998,0.019999999999999997,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.06999999999999999,0.0,0,0,1.0,0.09090909090909091,0,0.003138678753064398,0,0.6944444444444444,0.5,2.896682407998598,2.6547672385880685,0.5456,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,95,chicago,2.0,4.0,i said 2000,"i said 2,000",0.22552355,0.09361122,0.6808652,3,11,1,-0.657435398278213,-0.6676138610822993,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.3333333333333333,0,0.003138678753064398,0,0.0,0.0,0.0047339132459218594,-0.2290870428101389,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1934,chicago,2.0,4.0,id like to go well over 2k now that i think about it,i'd like to go well over 2k now that i think about it,0.11519358,0.030275237,0.85453117,13,52,1,1.6445639191351142,2.017354928053034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.030000000000000002,0.0,0.0,0.0,0.02,0.01,0.06999999999999999,0.0,0,0,1.0,0.07692307692307693,0,0.00036859565057132326,0,0.0,0.0,-0.5107845931336424,-0.7431626753673012,0.6447999999999999,easy,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
qxej8yHFgwg3hqyNh2,1332.2972972972973,738.3188405797101,0.4737899350274884,0.262560042880409,1312.0,688.0,0.4665718349928876,0.2446657183499288,1883,chicago,2.0,4.0,2500 i guess,2500 i guess,0.23356321,0.01922953,0.74720716,3,12,1,-0.657435398278213,-0.6676138610822993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.3333333333333333,0,0.00036859565057132326,0,0.0,0.0,0.04229935004427801,-0.19162674711673375,0.1488,easy,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
