Unnamed0,timestamp_start,timestamp_end,message,speaker_nickname,conversation_num,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
403,956.896,959.896, but at the same time do you want to allow your citizens,0,1.0," but at the same time, do you want to allow your citizens",0.025622578,0.2752905,0.6990869,12,56,1,-0.07959390914586179,-0.07959390914586179,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.01,0.01,0.04,0.02,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0,0,1.0,0.0,1,0.0,0,0.125,0.0,-0.5742077247235685,-0.5742077247235685,0.5952,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
404,959.441,962.441, hit or physically abuse someone,2,1.0, hit or physically abuse someone.,0.012462064,0.81673044,0.17080754,5,32,1,-0.4968839680910752,-0.4968839680910752,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.14285714285714285,0.0,-0.6339309371072266,-0.6339309371072266,0.248,easy,-0.45499999999992724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
405,959.896,961.896, to try to have their voice heard,0,1.0, to try to have their voice heard?,0.09209115,0.089700185,0.81820863,7,33,1,-0.37765823696387135,-0.37765823696387135,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.04,0.0,1,0,0.8571428571428571,0.0,0,0.0,0,0.0,0.0,-0.27256930525192286,-0.27256930525192286,0.3472,easy,-2.5450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,961.896,963.896, so yeah its complicated,0,1.0," so yeah, it's complicated.",0.017484432,0.6846415,0.29787412,4,24,1,-0.5564968336546771,-0.5564968336546771,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.0,0,1.0,-0.5,-0.6111391258806371,-0.6111391258806371,0.1984,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
407,962.441,968.441, so also in this news even you so when this should be able to all available force,2,1.0," so also in this news, even you so when this should be able to all available force.",0.07801175,0.025760675,0.89622754,17,81,1,0.21847041867214778,0.21847041867214778,0.01,0.0,0.0,0.04,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02,0.04,0.02,0.0,0.0,0.01,0.01,0.0,0.11,0.0,0,0,0.8823529411764706,0.0,2,0.0,0,0.5125,0.45,-0.33646247815037306,-0.33646247815037306,0.8432,easy,-1.4549999999999272,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
408,963.896,965.896, but i think its really complicated,0,1.0, but i think it's really complicated.,0.011480308,0.80144596,0.18707375,6,35,1,-0.4968839680910752,-0.4968839680910752,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.039999999999999994,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.03,0.0,0,0,1.0,0.16666666666666666,0,0.0,0,1.0,-0.5,-0.6383862055030454,-0.6383862055030454,0.2976,easy,-4.545000000000073,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
410,967.896,969.896, im trying to have their voice heard so yeah its complicated,0,1.0," i'm trying to have their voice heard so yeah, it's complicated.",0.023518704,0.50748473,0.46899655,11,60,1,-0.13920677470946372,-0.13920677470946372,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.049999999999999996,0.0,0,0,1.0,0.0,1,0.1111111111111111,0,1.0,-0.5,-0.5837552328019351,-0.5837552328019351,0.5456,easy,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
411,968.441,974.441, can we think of methods which are detriment which are not harmful to the person,2,1.0," can we think of methods which are detriment, which are not harmful to the person.",0.09851821,0.19194742,0.70953435,15,80,1,0.03963182198134204,0.03963182198134204,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.04000000000000001,0.0,0.010000000000000002,0.0,0.03,0.03,0.020000000000000004,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.1,0.0,1,0,0.8666666666666667,0.06666666666666667,1,0.0,0,0.0,0.0,-0.24340291635689085,-0.24340291635689085,0.744,easy,-1.4549999999999272,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
412,974.441,977.441, but also detriment and effective,2,1.0, but also detriment and effective.,0.32933235,0.100678995,0.5699886,5,33,1,-0.4968839680910752,-0.4968839680910752,0.0,0.0,0.0,0.030000000000000002,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.5,0,0.8,0.6,0.8040456790681344,0.8040456790681344,0.248,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
413,977.441,981.441, and is it more important to reduce police violence,2,1.0, and is it more important to reduce police violence?,0.04007053,0.36015955,0.5997699,9,51,1,-0.25843250583666755,-0.25843250583666755,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.05,0.0,1,0,1.0,0.0,1,0.0,0,0.75,0.45,-0.5086420404497707,-0.5086420404497707,0.44639999999999996,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
414,981.441,989.441, i mean if the question is that police is unnecessarily being violent when it is not necessary to be aggressive,2,1.0," i mean, if the question is that police is unnecessarily being violent when it is not necessary to be aggressive.",0.010386388,0.6359317,0.35368204,20,111,1,0.3376961497993516,0.3376961497993516,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.02,0.02,0.06000000000000001,0.0,0.01,0.0,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.13,0.0,0,0,0.9,0.05,5,0.017857142857142856,0,0.896875,-0.37812500000000004,-0.6433504809478139,-0.6433504809478139,1.7815,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
415,989.441,995.441, for example if the aggression is from the police and not from the person then of course i mean,2,1.0," for example, if the aggression is from the police and not from the person, then of course, i mean.",0.027286442,0.37131467,0.6013989,19,95,1,0.2780832842357497,0.2780832842357497,0.009999999999999998,0.0,0.0,0.03,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.019999999999999997,0.019999999999999997,0.0,0.03,0.009999999999999998,0.009999999999999998,0.039999999999999994,0.039999999999999994,0.0,0.0,0.0,0.0,0.009999999999999998,0.13,0.0,0,0,0.8421052631578947,0.05263157894736842,6,0.060048819069437626,0,0.6875,-0.3125,-0.5666570087675259,-0.5666570087675259,0.9424,easy,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
416,995.441,1000.441, police people have to be trained in a way that they dont use,2,1.0, police people have to be trained in a way that they don't use.,0.017297108,0.58540666,0.3972962,13,61,1,-0.019981043582259876,-0.019981043582259876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.03,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0,0,1.0,0.0,0,0.017857142857142856,0,0.0,0.0,-0.6119892135775581,-0.6119892135775581,0.6447999999999999,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1000.441,1003.441, they are not proactive in being violent,2,1.0, they are not proactive in being violent.,0.0149309095,0.73916537,0.24590372,7,40,1,-0.37765823696387135,-0.37765823696387135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.020000000000000004,0.0,0.0,0.0,0.020000000000000004,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.05,0.0,0,0,1.0,0.0,2,0.0,0,1.0,-0.8,-0.6227271661801231,-0.6227271661801231,0.3472,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
420,1015.896,1026.896, yeah but i almost think im the only question like why are politicians not serving our interests,0,1.0," yeah, but i almost think i'm the only question like why are politicians not serving our interests",0.010804988,0.78623194,0.20296301,17,96,1,0.09924468754494395,0.09924468754494395,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.019999999999999997,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.06,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.019999999999999997,0.07999999999999999,0.0,0,0,1.0,0.11764705882352941,2,0.0,0,1.0,0.0,-0.6414508487067175,-0.6414508487067175,0.8432,easy,12.454999999999927,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
421,1026.441,1029.441, ok,2,1.0, ok.,0.42064965,0.08061583,0.49873453,1,3,1,-0.7353354303454829,-0.7353354303454829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,1.2184491364256675,1.2184491364256675,0.0496,easy,-0.45499999999992724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1026.896,1029.896, or just other interests but im going to be,0,1.0," or just other interests, but i'm going to be.",0.38742346,0.023432124,0.58914447,9,43,1,-0.25843250583666755,-0.25843250583666755,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.0,0.0,0.02,0.01,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0,0,1.0,0.0,0,0.0,0,0.375,-0.125,1.0676666668298922,1.0676666668298922,0.44639999999999996,easy,-2.5450000000000728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
423,1029.896,1033.896, and then you know the question becomes is the best way for it to change that,0,1.0," and then, you know, the question becomes is the best way for it to change that?",0.10809602,0.071971565,0.8199325,16,77,1,0.15885755310854588,0.15885755310854588,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.02,0.02,0.049999999999999996,0.02,0.0,0.0,0.01,0.01,0.0,0.09999999999999999,0.0,1,0,0.9375,0.0,1,0.0,0,0.3,1.0,-0.1999382324698995,-0.1999382324698995,0.7936,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
424,1031.081,1039.041, can you see theres are continueien airport trains forget,2,1.0, can you see there's are continueien airport trains. forget.,0.08674556,0.076362625,0.8368918,9,57,1,-0.25843250583666755,-0.25843250583666755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.0,0.0,0.029999999999999995,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.029999999999999995,0.0,1,0,1.0,0.0,1,0.0,0,0.0,0.0,-0.2968279175588554,-0.2968279175588554,5.837344444444444,medium,-2.8150000000000546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
425,1033.896,1036.896, is it through process or is it through something else,0,1.0, is it through process or is it through something else?,0.036367897,0.08892933,0.8747027,10,54,1,-0.19881964027306562,-0.19881964027306562,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1,0,0.7,0.0,0,0.0,0,0.0,0.0,-0.5254448140373175,-0.5254448140373175,0.496,easy,-5.144999999999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1036.896,1041.896, you know organizing you know voter ads or whatever it may be,0,1.0," you know, organizing, you know, voter ads or whatever it may be.",0.03723888,0.1033442,0.85941684,12,61,1,-0.07959390914586179,-0.07959390914586179,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.0,0.0,0.02,0.02,0.049999999999999996,0.0,0.0,0.0,0.02,0.0,0.0,0.049999999999999996,0.0,0,0,0.8333333333333334,0.0,2,0.0,0,0.0,0.0,-0.5214922402479082,-0.5214922402479082,5.547533333333333,medium,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
427,1039.041,1039.841, i cant,2,1.0, i can't.,0.13418771,0.35606667,0.50974566,2,7,1,-0.7353354303454829,-0.7353354303454829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.5,0,0.0,0,0.0,0.0,-0.08153255748497368,-0.08153255748497368,0.0992,easy,-2.855000000000018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
428,1039.841,1044.241, that would be a nice time,2,1.0, that would be a nice time.,0.9272491,0.01187019,0.060880754,6,26,1,-0.43727110252747325,-0.43727110252747325,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.030000000000000002,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.6,3.517428229931769,3.517428229931769,0.2976,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,1041.896,1050.896, but yeah,0,1.0, but yeah.,0.17880963,0.14100368,0.6801866,2,9,1,-0.675722564781881,-0.675722564781881,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.12096442744483978,0.12096442744483978,0.0992,easy,-2.3450000000000273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,1047.321,1049.241, and now,2,1.0, and now.,0.27039212,0.047692362,0.6819155,2,8,1,-0.675722564781881,-0.675722564781881,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.5365713331397267,0.5365713331397267,0.0992,easy,-3.5750000000000455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
431,1049.241,1051.141, right,2,1.0, right.,0.35544693,0.12106173,0.5234913,1,6,1,-0.7353354303454829,-0.7353354303454829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5357142857142857,0.2857142857142857,0.9225552302642374,0.9225552302642374,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
433,1051.141,1053.441, just round,2,1.0, just round.,0.23316646,0.111913316,0.6549203,2,11,1,-0.675722564781881,-0.675722564781881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.4,-0.2,0.36763902560965267,0.36763902560965267,0.0992,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1053.441,1055.041, what,2,1.0, what.,0.260266,0.18489927,0.5548347,1,5,1,-0.7353354303454829,-0.7353354303454829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,0.4906183851483027,0.4906183851483027,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435,1055.041,1058.561, makes sure your actions are right,2,1.0," makes sure your actions are right,",0.16727659,0.07127037,0.76145303,6,34,1,-0.43727110252747325,-0.43727110252747325,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.7123015873015872,0.39285714285714285,0.06862679098556294,0.06862679098556294,0.2976,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
436,1058.561,1059.221, and my is wrong,2,1.0, and myКП is wrong.,0.0163469,0.79822224,0.18543085,4,16,1,-0.6161096992182791,-0.6161096992182791,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0,0,1.0,0.25,0,0.0,0,0.9,-0.5,-0.6163013152319958,-0.6163013152319958,0.1984,easy,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
438,1067.521,1068.741, oh thats nice,2,1.0," oh, that's nice.",0.9494518,0.015468077,0.035080127,3,14,1,-0.6161096992182791,-0.6161096992182791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.6,3.6181854319369973,3.6181854319369973,0.1488,easy,8.299999999999955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
