conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
24,3NEkAaBTcobd7xXd6,w842apd6QbEDEqaTv,2,3,Moderate,MH,31.0,1043.6666666666667,P7KqyRatJxveYT8Xx,we have 3 min,96.875,651,8.55,11.330409356725143,we have 3 min,4,4,13,1,-0.2353593079241485,-0.7179581586177382,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1984,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,3PvBH3xydmyRqpzvj,EFHApk6cxRFYGNvie,3,4,High,MH,33.666666666666664,1007.3333333333336,NULL_SPEAKER,nan,93.01634472511144,626,2.65,35.10050744343828,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3PvBH3xydmyRqpzvj,JvQPyTbRJ8ka4krAo,1,1,Very low,MH,33.666666666666664,1007.3333333333336,zh3qJ7PpFyRKzquM3,if a and b are in 102 its more,96.47058823529412,328,1.6166666666666667,59.67252880533657,if a and b are in 102 it's more,1,9,30,1,0.6674785411501954,,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.06999999999999999,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.44639999999999996,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3PvBH3xydmyRqpzvj,KyugQp5478r9KqohR,5,2,Low,MH,33.666666666666664,1007.3333333333336,F88E4HQRsYfghR46e,good job,99.31972789115645,438,1.0166666666666666,97.69153563064567,good job,1,2,8,1,-0.596494447553886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.0992,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,3PvBH3xydmyRqpzvj,L3mJzrAzTB9Eb8c7s,2,3,Moderate,MH,33.666666666666664,1007.3333333333336,F88E4HQRsYfghR46e,no a not in 101 good move,85.26785714285714,573,2.45,34.803206997084544,"no, a not in 101 good move",1,7,25,1,0.30634340152045786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,3PvBH3xydmyRqpzvj,YeeX8CP92edtHgMo9,4,5,Very high,MH,33.666666666666664,1007.3333333333336,F88E4HQRsYfghR46e,looks good to me,86.54618473895582,862,3.1166666666666667,27.76882932800721,looks good to me,1,4,16,1,-0.2353593079241485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,3Yjj9vWbpuxrRD5Wt,3Y4tcSMMhRr3o7QqB,1,4,High,LH,31.33333333333333,933.0,NULL_SPEAKER,nan,79.94056463595841,538,1.5333333333333334,52.13515084953808,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3Yjj9vWbpuxrRD5Wt,JcL6vqqkkazW5ekN6,2,2,Low,LH,31.33333333333333,933.0,NULL_SPEAKER,nan,82.99319727891157,366,0.85,97.6390556222489,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3Yjj9vWbpuxrRD5Wt,LG8F8EAsgYPgfQoow,4,1,Very low,LH,31.33333333333333,933.0,NULL_SPEAKER,nan,80.88235294117648,275,0.65,124.43438914027148,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3Yjj9vWbpuxrRD5Wt,ZfS7zZgb6HYd6ryqC,3,3,Moderate,LH,31.33333333333333,933.0,NULL_SPEAKER,nan,80.95238095238095,544,0.8833333333333333,91.644204851752,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3Yjj9vWbpuxrRD5Wt,bhRSBwSwH4ML5KcWL,5,5,Very high,LH,31.33333333333333,933.0,NULL_SPEAKER,nan,87.24899598393574,869,2.3,37.93434607997207,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,xvD3dsx8Eys7DzK9B,at least i dont have to scroll down to see all the options on this one,100.0,673,9.816666666666666,10.186757215619696,at least i don't have to scroll down to see all the options on this one,1,16,70,1,1.7508839600394082,0.5962334115476519,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.03,0.0,0.009999999999999998,0.0,0.019999999999999997,0.009999999999999998,0.049999999999999996,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.09999999999999999,0.0,0,0,0.9375,0.0625,0,0.0,0,0.34444444444444444,-0.2277777777777778,0.7936,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,WbWAbYs5tR4BFcqtp,haha,100.0,673,9.816666666666666,10.186757215619696,haha,2,1,4,1,-0.7770620173687549,-1.2429950783112065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.3,0.2,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,X73iLdpuXZnTETsY5,i had to maximize my browser and then zoom out to get it all on one screen helps a bunch,100.0,673,9.816666666666666,10.186757215619696,"i had to maximize my browser and then zoom out to get it all on one screen, helps a bunch",3,20,88,1,2.2925866694840145,0.9903538022316929,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.01,0.03,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.01,0.01,0.03,0.04,0.0,0.01,0.0,0.01,0.02,0.12,0.0,0,0,0.95,0.1,0,0.0,0,0.0,0.0,0.992,easy,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,xvD3dsx8Eys7DzK9B,good eye,100.0,673,9.816666666666666,10.186757215619696,good eye,4,2,8,1,-0.596494447553886,-1.1116216147498594,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.0992,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,WbWAbYs5tR4BFcqtp,nice,100.0,673,9.816666666666666,10.186757215619696,nice!,5,1,4,1,-0.7770620173687549,-1.2429950783112065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.6,0.0496,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,X73iLdpuXZnTETsY5,um no that would be you pink waaaaaay better at this than i am im glad weve got a good team,100.0,673,9.816666666666666,10.186757215619696,"um no, that would be you pink! waaaaaay better at this than i am i'm glad we've got a good team!",6,21,91,1,2.653721809113752,1.253100729354387,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.020000000000000004,0.010000000000000002,0.0,0.0,0.0,0.030000000000000002,0.020000000000000004,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.05,0.0,0.010000000000000002,0.010000000000000002,0.04000000000000001,0.010000000000000002,0.020000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.04000000000000001,0.010000000000000002,0.1,0.0,0,0,1.0,0.047619047619047616,0,0.0,0,0.6000000000000001,0.4,1.0415999999999999,easy,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,xvD3dsx8Eys7DzK9B,haha this one is making me go crosseyed i hope your eyes are better than mine,100.0,673,9.816666666666666,10.186757215619696,"haha, this one is making me go crosseyed. i hope your eyes are better than mine",7,16,77,1,1.5703163902245392,0.46485994798630487,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.01,0.01,0.01,0.03,0.07,0.0,0,0,1.0,0.125,2,0.016592674805771365,0,0.4,0.35,0.7936,easy,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,X73iLdpuXZnTETsY5,im pretty nearsighted so probably not b is bothering me but having to be neighbors with d screws the whole thing up,100.0,673,9.816666666666666,10.186757215619696,"i'm pretty nearsighted so probably not b is bothering me, but having to be neighbors with d screws the whole thing up",8,22,115,1,2.834289378928621,1.384474192915734,0.0,0.0,0.01,0.02,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.02,0.029999999999999995,0.01,0.01,0.02,0.029999999999999995,0.049999999999999996,0.029999999999999995,0.0,0.0,0.0,0.01,0.01,0.11999999999999998,0.01,0,0,1.0,0.045454545454545456,2,0.0,1,0.7,0.225,1.0912,easy,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,xvD3dsx8Eys7DzK9B,yea this is another one that might work but not without rearranging everything,100.0,673,9.816666666666666,10.186757215619696,"yea, this is another one that might work but not without rearranging everything",9,13,78,1,1.3897488204096706,0.3334864844249578,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.030000000000000002,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.030000000000000002,0.02,0.0,0.0,0.01,0.02,0.060000000000000005,0.01,0.0,0.0,0.0,0.01,0.0,0.049999999999999996,0.0,0,0,1.0,0.0,3,0.0,0,0.0,0.0,0.6447999999999999,easy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,X73iLdpuXZnTETsY5,awwweesome yes rearranging it all is not fun not to stress you out but timer is getting close,100.0,673,9.816666666666666,10.186757215619696,"awwweesome! yes rearranging it all is not fun not to stress you out, but timer is getting close",10,18,93,1,2.2925866694840145,0.9903538022316929,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.020000000000000004,0.0,0.0,0.0,0.010000000000000002,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.020000000000000004,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.020000000000000004,0.0,0.0,0.020000000000000004,0.020000000000000004,0.07,0.020000000000000004,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.1,0.0,0,0,0.8888888888888888,0.0,5,0.5,0,0.2,-0.15,0.8927999999999999,easy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,WbWAbYs5tR4BFcqtp,okay i am ready,100.0,673,9.816666666666666,10.186757215619696,okay i am ready,11,4,15,1,-0.4159268777390173,-0.9802481511885124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0,0,1.0,0.25,0,0.0,0,0.5,0.35,0.1984,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,X73iLdpuXZnTETsY5,ditto,100.0,673,9.816666666666666,10.186757215619696,ditto,12,1,5,1,-0.7770620173687549,-1.2429950783112065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3bZEGD6zDerRWB6fH,3uPao3ajgXuw5K3z9,5,4,High,HH,30.66666666666667,1071.0,xvD3dsx8Eys7DzK9B,blue did great i dont think its getting any better,100.0,673,9.816666666666666,10.186757215619696,blue did great. i don't think it's getting any better,13,10,50,1,0.6674785411501954,-0.1920073698204303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.01,0.0,0.02,0.01,0.04,0.0,0,0,1.0,0.1,0,0.0,0,0.45,0.43333333333333335,0.496,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,3bZEGD6zDerRWB6fH,EmytadvHDyKNrTEAL,2,1,Very low,HH,30.66666666666667,1071.0,WbWAbYs5tR4BFcqtp,o,98.52941176470588,335,3.15,31.27917833800187,o:,1,1,1,1,-0.7770620173687549,-1.5230192477004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3bZEGD6zDerRWB6fH,EmytadvHDyKNrTEAL,2,1,Very low,HH,30.66666666666667,1071.0,X73iLdpuXZnTETsY5,pink beat me to it youre the true dorm master,98.52941176470588,335,3.15,31.27917833800187,pink beat me to it. you're the true dorm master,2,10,45,1,0.6674785411501954,1.3199500146737049,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.04,0.0,0,0,1.0,0.1,0,0.0,0,0.475,0.12499999999999999,0.496,easy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36,3bZEGD6zDerRWB6fH,EmytadvHDyKNrTEAL,2,1,Very low,HH,30.66666666666667,1071.0,xvD3dsx8Eys7DzK9B,okay i thin this ones good think,98.52941176470588,335,3.15,31.27917833800187,"okay, i *thin* this one's good think*",3,7,32,1,0.1257758317055891,0.2538365412834048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0,0,1.0,0.14285714285714285,0,0.0,0,0.65,0.26666666666666666,0.3472,easy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36,3bZEGD6zDerRWB6fH,EmytadvHDyKNrTEAL,2,1,Very low,HH,30.66666666666667,1071.0,WbWAbYs5tR4BFcqtp,haha okay,98.52941176470588,335,3.15,31.27917833800187,haha okay,4,2,9,1,-0.596494447553886,-1.1676480899036619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.4,0.35,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3bZEGD6zDerRWB6fH,EmytadvHDyKNrTEAL,2,1,Very low,HH,30.66666666666667,1071.0,xvD3dsx8Eys7DzK9B,haha no id make a terrible ra,98.52941176470588,335,3.15,31.27917833800187,"haha, no, i'd make a terrible ra",5,7,29,1,0.30634340152045786,0.6092076990801715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.02,0,0.65,-0.4,0.3472,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
