conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
2wDPoyWiAscqxxptw_easy,1,High,High,Low,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],479.0,204.0,2.3480392156862746,ahvJ2mihKF3dWdwy3,i think we got it,2021-03-18 18:15:26.498000+00:00,i think we got it,3,5,17,1,-0.3881366160378764,-0.8273403039920307,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.030000000000000006,0.0,0,0,1.0,0.4,0,0.0,0,0.0,0.0,0.248,easy,40.79,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2wDPoyWiAscqxxptw_easy,1,High,High,Low,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],479.0,204.0,2.3480392156862746,8gzKkGygWMXHe36nE,looks good,2021-03-18 18:15:34.282000+00:00,looks good,4,2,10,1,-0.5921084627790925,-1.0858841489895403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.0992,easy,7.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2wDPoyWiAscqxxptw_easy,1,High,High,Low,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],479.0,204.0,2.3480392156862746,ahvJ2mihKF3dWdwy3,sounds good im going to hit satisified,2021-03-18 18:15:44.797000+00:00,"sounds good, im going to hit satisified",5,7,38,1,0.42775077092698793,0.20683507599800763,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0019801980198019802,0,0.6000000000000001,0.7,0.3472,easy,10.515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2wDPoyWiAscqxxptw_hard,1,High,High,Low,High,Mixed,2,Hard [Corresponds to 'Super Hard' in PNAS],883.0,349.0,2.530085959885387,ahvJ2mihKF3dWdwy3,oh wow this is a big one,2021-03-18 18:15:57.194000+00:00,"oh wow, this is a big one",1,7,24,1,0.42775077092698793,-0.07868894753646344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.55,0.05,0.3472,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2wDPoyWiAscqxxptw_hard,1,High,High,Low,High,Mixed,2,Hard [Corresponds to 'Super Hard' in PNAS],883.0,349.0,2.530085959885387,8gzKkGygWMXHe36nE,wow sorry keep checking ove,2021-03-18 18:16:01.219000+00:00,wow sorry keep checking ove,2,5,27,1,0.019807077444555767,-0.4721336852187803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.023809523809523808,0,1.0,-0.2,0.248,easy,4.025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2wDPoyWiAscqxxptw_hard,1,High,High,Low,High,Mixed,2,Hard [Corresponds to 'Super Hard' in PNAS],883.0,349.0,2.530085959885387,ahvJ2mihKF3dWdwy3,no problem i am too this is a tough one so much to check shoot there we go haha,2021-03-18 18:19:15.388000+00:00,"no problem, i am too this is a tough one, so much to check! shoot there we go haha",3,19,79,1,2.4674692383391488,1.888534740875121,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.030000000000000002,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.030000000000000002,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.030000000000000002,0.0,0.01,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.02,0.02,0.11,0.0,0,0,1.0,0.10526315789473684,0,0.0,0,0.4444444444444445,0.003703703703703709,0.9424,easy,194.169,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2wDPoyWiAscqxxptw_hard,1,High,High,Low,High,Mixed,2,Hard [Corresponds to 'Super Hard' in PNAS],883.0,349.0,2.530085959885387,8gzKkGygWMXHe36nE,this is tough ill take it,2021-03-18 18:21:01.731000+00:00,this is tough i'll take it,4,6,25,1,0.22377892418577186,-0.2754113163776219,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0,0,1.0,0.0,2,0.1,0,0.9166666666666667,-0.4444444444444444,0.2976,easy,106.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2wDPoyWiAscqxxptw_hard,1,High,High,Low,High,Mixed,2,Hard [Corresponds to 'Super Hard' in PNAS],883.0,349.0,2.530085959885387,ahvJ2mihKF3dWdwy3,me too ,2021-03-18 18:21:33.160000+00:00,me too :),5,2,7,1,-0.5921084627790925,-1.0623007917422556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0992,easy,31.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zSFuRFBMtPpeZMhs_easy,1,Low,Low,Low,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],670.0,119.0,5.630252100840337,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zSFuRFBMtPpeZMhs_hard,1,Low,Low,Low,Low,High,1,Hard [Corresponds to 'Super Hard' in PNAS],721.0,334.0,2.158682634730539,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348Bcf97jQYcnDZJc_easy,2,High,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],670.0,363.0,1.8457300275482087,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348Bcf97jQYcnDZJc_hard,2,High,High,High,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],969.0,280.0,3.460714285714286,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34Y5KL9hFdnGnjmSr_easy,4,Mixed,Low,Low,Mixed,High,5,Easy [Corresponds to 'Hard' in PNAS],539.0,38.0,14.18421052631579,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34Y5KL9hFdnGnjmSr_hard,4,Mixed,Low,Low,Mixed,High,5,Hard [Corresponds to 'Super Hard' in PNAS],784.0,124.0,6.32258064516129,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368xWATFH8oapfSjc_easy,3,High,High,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],483.0,119.0,4.0588235294117645,KKsfSKQsMDEfcwGk4,hey this is going too fast,2021-05-27 17:21:05.680000+00:00,hey this is going too fast!,1,6,26,1,0.22377892418577186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.030000000000000002,0.0,0,0,1.0,0.0,0,0.0,0,0.6,0.2,0.2976,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
368xWATFH8oapfSjc_easy,3,High,High,Low,Low,High,7,Easy [Corresponds to 'Hard' in PNAS],483.0,119.0,4.0588235294117645,8F66Dw9dwkPaBsmwp,nice optimizations way to go,2021-05-27 17:22:28.186000+00:00,nice optimizations.... way to go,2,5,28,1,0.019807077444555767,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.6,7.0425,difficult,82.506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
368xWATFH8oapfSjc_hard,3,High,High,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],729.0,213.0,3.422535211267605,KKsfSKQsMDEfcwGk4,are you guys even real,2021-05-27 17:23:38.178000+00:00,are you guys even real!?,1,5,22,1,0.019807077444555767,1.6059101370939322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,1,0,1.0,0.0,0,0.0,0,0.30000000000000004,0.2,0.248,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
368xWATFH8oapfSjc_hard,3,High,High,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],729.0,213.0,3.422535211267605,wHBuAbcRzbShLXubM,of course,2021-05-27 17:23:48.811000+00:00,of course,2,2,9,1,-0.5921084627790925,-1.1470786693528088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0992,easy,10.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368xWATFH8oapfSjc_hard,3,High,High,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],729.0,213.0,3.422535211267605,8F66Dw9dwkPaBsmwp,score went down,2021-05-27 17:24:16.051000+00:00,score went down...,3,3,15,1,-0.3881366160378764,-0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.2888888888888889,-0.15555555555555559,0.1488,easy,27.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368xWATFH8oapfSjc_hard,3,High,High,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],729.0,213.0,3.422535211267605,PGvBMP2GKiobxHfem,score went down,2021-05-27 17:24:53.453000+00:00,score went down,4,3,15,1,-0.3881366160378764,-0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,1,0.17435897435897435,0,0.2888888888888889,-0.15555555555555559,0.1488,easy,37.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36cgEJcDuQx7H6JD4_easy,3,High,High,Mixed,Mixed,Low,3,Easy [Corresponds to 'Hard' in PNAS],496.0,38.0,13.052631578947368,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36cgEJcDuQx7H6JD4_hard,3,High,High,Mixed,Mixed,Low,3,Hard [Corresponds to 'Super Hard' in PNAS],694.0,94.0,7.382978723404255,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BgqCCXXBhiJLxPLd_easy,4,High,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],641.0,136.0,4.713235294117647,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BgqCCXXBhiJLxPLd_hard,4,High,High,Low,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],885.0,276.0,3.2065217391304346,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3GHKN56ERGrgdxG4y_easy,1,High,Low,High,Mixed,Low,7,Easy [Corresponds to 'Hard' in PNAS],471.0,180.0,2.6166666666666667,r3CLygPJaKkDvyoEk,wow you guys are fast,2021-03-10 18:15:56.407000+00:00,wow you guys are fast!,1,5,21,1,0.019807077444555767,-0.5345224838248488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.0,0,0.8,0.15000000000000002,0.248,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3GHKN56ERGrgdxG4y_easy,1,High,Low,High,Mixed,Low,7,Easy [Corresponds to 'Hard' in PNAS],471.0,180.0,2.6166666666666667,7FGgMg6agZP5N3767,yea i cant get a chance to move any of them with how fast you all are going,2021-03-10 18:16:17.766000+00:00,yea i cant get a chance to move any of them with how fast you all are going,2,18,75,1,2.4674692383391488,1.6035674514745464,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.0,0.02,0.05,0.03,0.0,0.0,0.01,0.02,0.01,0.11,0.0,0,0,1.0,0.05555555555555555,2,0.04,0,0.6,0.2,0.8927999999999999,easy,21.359,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3GHKN56ERGrgdxG4y_easy,1,High,Low,High,Mixed,Low,7,Easy [Corresponds to 'Hard' in PNAS],471.0,180.0,2.6166666666666667,r3CLygPJaKkDvyoEk,i know right,2021-03-10 18:17:26.388000+00:00,i know right!,3,3,12,1,-0.5921084627790925,-1.0690449676496976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.3333333333333333,0,0.0022522522522522522,0,0.5357142857142857,0.2857142857142857,0.1488,easy,68.622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3GHKN56ERGrgdxG4y_easy,1,High,Low,High,Mixed,Low,7,Easy [Corresponds to 'Hard' in PNAS],471.0,180.0,2.6166666666666667,y587sfiKM2KCgzRRW,it worked before why did everyone move everything,2021-03-10 18:17:27.937000+00:00,it worked before why did everyone move everything,4,8,49,1,0.631722617668204,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.019999999999999997,0.0,0.0,0.0,0.019999999999999997,0.03,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.039999999999999994,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.3968,easy,1.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3GHKN56ERGrgdxG4y_hard,1,High,Low,High,Mixed,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],777.0,97.0,8.010309278350515,y587sfiKM2KCgzRRW,great job guys,2021-03-10 18:19:56.987000+00:00,great job guys,1,3,14,1,-0.3881366160378764,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.75,0.8,0.1488,easy,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
