conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp
ZpWoWi5sgTNEzwTdH_hard,5,High,High,High,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],780.0,127.0,6.141732283464567,NULL_SPEAKER,,NULL_TIME
ofG5KvT5FBEJQDD6T_hard,5,High,High,High,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],696.0,129.0,5.395348837209302,NULL_SPEAKER,,NULL_TIME
kYqwTQE3seJfx2Cmj_hard,5,High,High,High,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],798.0,372.0,2.1451612903225805,NULL_SPEAKER,,NULL_TIME
ZPWaWzGNTke8PzH4Q_hard,5,High,High,High,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],694.0,130.0,5.338461538461538,NULL_SPEAKER,,NULL_TIME
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,oh boy,2021-08-05T17:15:34.146Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,YwWxmcKoBJ8PiLc9e,Same start?,2021-08-05T17:15:34.616Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,lol,2021-08-05T17:15:35.657Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,yes,2021-08-05T17:15:37.164Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,YwWxmcKoBJ8PiLc9e,Oh. Wow.,2021-08-05T17:15:38.412Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,dcuQKmPdpLDNpjAXk,Yep!,2021-08-05T17:15:40.248Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,YwWxmcKoBJ8PiLc9e,Yikes.,2021-08-05T17:15:46.185Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,oh boy,2021-08-05T17:19:30.975Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,this is very difficult,2021-08-05T17:19:55.184Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,dcuQKmPdpLDNpjAXk,Seriously,2021-08-05T17:20:05.797Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,YwWxmcKoBJ8PiLc9e,I like the last one better.,2021-08-05T17:20:13.225Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,score is 776,2021-08-05T17:21:28.678Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,second highest i have seen it,2021-08-05T17:21:37.408Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,ok,2021-08-05T17:21:48.803Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,896,2021-08-05T17:21:53.091Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,nice,2021-08-05T17:21:54.937Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,dcuQKmPdpLDNpjAXk,"Maybe A and J just have to suck it up, lol",2021-08-05T17:22:07.227Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,haha,2021-08-05T17:22:11.605Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,YwWxmcKoBJ8PiLc9e,Alright. So we lose but that's still slightly higher than 776. Lol.,2021-08-05T17:22:14.463Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,YwWxmcKoBJ8PiLc9e,And yes. They need to learn to get along for our sake.,2021-08-05T17:22:22.151Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,do all rooms have to be filled,2021-08-05T17:22:29.032Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,or just all students placed?,2021-08-05T17:22:33.242Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,YwWxmcKoBJ8PiLc9e,No. Just all the people need to be in rooms.,2021-08-05T17:22:37.396Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,ok,2021-08-05T17:22:40.848Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,YwWxmcKoBJ8PiLc9e,Should we accept this one? I'm fine with this.,2021-08-05T17:23:04.772Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,dcuQKmPdpLDNpjAXk,I'm good with it,2021-08-05T17:23:10.382Z
aq4nE4iuigg52uhTh_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],896.0,471.0,1.902335456475584,8Hy2oj96oqQxJBQBa,i'm good with it,2021-08-05T17:23:13.016Z
zF4QTKSr9M7EXXoKc_hard,5,High,High,Low,Mixed,High,3,Hard [Corresponds to 'Super Hard' in PNAS],822.0,92.0,8.934782608695652,NULL_SPEAKER,,NULL_TIME
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,WanHWe3yd75BizrcW,sooooo many lol,2021-08-05T17:18:26.099Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,ihZfLd9apmKDRqvJK,That list of constraints is too long,2021-08-05T17:18:30.398Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,ihZfLd9apmKDRqvJK,"You're in a dorm, you're adults, get over it already.",2021-08-05T17:18:45.244Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,WanHWe3yd75BizrcW,lol,2021-08-05T17:18:50.642Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,WanHWe3yd75BizrcW,"okay so they all fit, now we can figure out highest score?",2021-08-05T17:20:57.980Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,ihZfLd9apmKDRqvJK,Sure,2021-08-05T17:21:29.012Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,WanHWe3yd75BizrcW,how's this look?,2021-08-05T17:23:33.796Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,ihZfLd9apmKDRqvJK,Went from 782 to 857 with the adjustments.,2021-08-05T17:23:51.764Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,xxAyTf9QNq4FWzMnu,looks good,2021-08-05T17:23:57.516Z
BFaEiQdAAtfvjN8vq_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],857.0,350.0,2.4485714285714284,WanHWe3yd75BizrcW,yeah,2021-08-05T17:23:59.783Z
qstszKpuQHheejb6E_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],815.0,97.0,8.402061855670103,NULL_SPEAKER,,NULL_TIME
wkcbLvK8gQzSPcHe3_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],898.0,200.0,4.49,8fdth67JQZuYXn4wj,Oh **** that's ridiculous!,2021-08-05T17:12:50.598Z
wkcbLvK8gQzSPcHe3_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],898.0,200.0,4.49,y54ZAzgytyZFvQhoW,nice,2021-08-05T17:15:11.836Z
wkcbLvK8gQzSPcHe3_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],898.0,200.0,4.49,y54ZAzgytyZFvQhoW,good job guys,2021-08-05T17:15:15.135Z
wkcbLvK8gQzSPcHe3_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],898.0,200.0,4.49,y54ZAzgytyZFvQhoW,would getting to 1000 double the bonus?,2021-08-05T17:15:23.054Z
wkcbLvK8gQzSPcHe3_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],898.0,200.0,4.49,y54ZAzgytyZFvQhoW,or you don't want to try?,2021-08-05T17:15:31.947Z
wkcbLvK8gQzSPcHe3_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],898.0,200.0,4.49,8fdth67JQZuYXn4wj,I think it's just hard enough to meet the restrictions,2021-08-05T17:15:44.335Z
wkcbLvK8gQzSPcHe3_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],898.0,200.0,4.49,y54ZAzgytyZFvQhoW,that's true,2021-08-05T17:15:50.212Z
wkcbLvK8gQzSPcHe3_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],898.0,200.0,4.49,y54ZAzgytyZFvQhoW,moving one piece destroys the others,2021-08-05T17:15:56.443Z
te4cMHTibPkr2r89Y_hard,5,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],737.0,128.0,5.7578125,NULL_SPEAKER,,NULL_TIME
gpBjTFAFHt89d2qqT_hard,5,Mixed,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],925.0,512.0,1.806640625,yFJB8k6fiDNSNMhzY,you think we can get 1000?,2021-08-05T17:37:07.212Z
gpBjTFAFHt89d2qqT_hard,5,Mixed,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],925.0,512.0,1.806640625,7sR4MsuizPMwC7Xyr,I'm not sure.  These kind of puzzles are very difficult for me.,2021-08-05T17:37:30.223Z
gpBjTFAFHt89d2qqT_hard,5,Mixed,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],925.0,512.0,1.806640625,yFJB8k6fiDNSNMhzY,yeah im out of ideas,2021-08-05T17:39:12.871Z
gpBjTFAFHt89d2qqT_hard,5,Mixed,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],925.0,512.0,1.806640625,7sR4MsuizPMwC7Xyr,me too.,2021-08-05T17:39:17.629Z
cf5yovyhpE77o6NsR_hard,5,High,High,Low,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],706.0,171.0,4.128654970760234,NULL_SPEAKER,,NULL_TIME
rB4ioo7aYLTSvw6WF_hard,5,High,High,Low,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],720.0,113.0,6.371681415929204,NULL_SPEAKER,,NULL_TIME
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,iBdApQRWFNS7jiEca,great score right there,2021-08-05T17:42:38.916Z
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,r5SkWvCYXS9EgoJRg,We got time. Might be able to do better.,2021-08-05T17:42:57.185Z
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,r5SkWvCYXS9EgoJRg,Just remember where you moved something if the score drops.,2021-08-05T17:43:25.273Z
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,XrfyjGstSujBGmXWF,We could just go with what we got.,2021-08-05T17:44:00.647Z
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,r5SkWvCYXS9EgoJRg,We can do better with N and O.,2021-08-05T17:44:07.110Z
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,r5SkWvCYXS9EgoJRg,I think this is as good as it gets. Great score.,2021-08-05T17:46:21.089Z
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,iBdApQRWFNS7jiEca,"yes, I agree",2021-08-05T17:46:33.077Z
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,XrfyjGstSujBGmXWF,Yeah,2021-08-05T17:46:34.000Z
T2CcSwaCHYwyXYdLt_hard,5,High,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],921.0,552.0,1.6684782608695652,r5SkWvCYXS9EgoJRg,We dont have enough time.,2021-08-05T17:46:35.524Z
ALHdmCnjh8sfijESk_hard,5,High,Mixed,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],792.0,485.0,1.6329896907216497,TGDv8DH8drcWCCGAK,"M has a low score, we should try to improve M",2021-08-05T17:15:34.241Z
ALHdmCnjh8sfijESk_hard,5,High,Mixed,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],792.0,485.0,1.6329896907216497,nNPz6PTg8PWrjRtvT,we had a high score of 833 but you keep moving it around,2021-08-05T17:15:48.805Z
ALHdmCnjh8sfijESk_hard,5,High,Mixed,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],792.0,485.0,1.6329896907216497,uJzpCN4Zx88dyuEBN,"I think we may just need to aim for getting back above 800 and then leave it alone, lol.",2021-08-05T17:16:37.571Z
ALHdmCnjh8sfijESk_hard,5,High,Mixed,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],792.0,485.0,1.6329896907216497,tL6us6Fv73CfBDjqb,"Yes, agreed",2021-08-05T17:16:45.476Z
ALHdmCnjh8sfijESk_hard,5,High,Mixed,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],792.0,485.0,1.6329896907216497,hfzPGgc7sXh2SR7DW,agreed,2021-08-05T17:16:49.082Z
ALHdmCnjh8sfijESk_hard,5,High,Mixed,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],792.0,485.0,1.6329896907216497,hfzPGgc7sXh2SR7DW,833 was good,2021-08-05T17:16:51.471Z
ALHdmCnjh8sfijESk_hard,5,High,Mixed,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],792.0,485.0,1.6329896907216497,TGDv8DH8drcWCCGAK,Wow 107 is crowded,2021-08-05T17:19:07.708Z
Fr6fzCQeGu2Qa6PTw_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],881.0,134.0,6.574626865671642,DM3YwsZ8LC84m32KM,Let's use the strategy,2021-08-05T17:14:21.019Z
Fr6fzCQeGu2Qa6PTw_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],881.0,134.0,6.574626865671642,PjqYvzuWGYLz7yQSb,Great!,2021-08-05T17:15:41.930Z
Fr6fzCQeGu2Qa6PTw_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],881.0,134.0,6.574626865671642,t6EzbJ5J2xdFtiva8,nice,2021-08-05T17:15:52.747Z
Fr6fzCQeGu2Qa6PTw_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],881.0,134.0,6.574626865671642,YxFRKpLpAWMxST96n,I think it looks good,2021-08-05T17:15:56.422Z
Fr6fzCQeGu2Qa6PTw_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],881.0,134.0,6.574626865671642,PjqYvzuWGYLz7yQSb,one more,2021-08-05T17:16:01.556Z
Fr6fzCQeGu2Qa6PTw_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],881.0,134.0,6.574626865671642,PjqYvzuWGYLz7yQSb,there!,2021-08-05T17:16:16.709Z
EWQXhbSZ9N5gXC8Na_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],797.0,186.0,4.28494623655914,SAARDBRRf5u4qjNpe,whoa,2021-08-05T17:15:19.033Z
EWQXhbSZ9N5gXC8Na_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],797.0,186.0,4.28494623655914,iwkK28yBRZqvR38SF,yikes,2021-08-05T17:15:24.815Z
EWQXhbSZ9N5gXC8Na_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],797.0,186.0,4.28494623655914,sPwdoE5PRTySjr5gd,Help!!,2021-08-05T17:17:30.116Z
EWQXhbSZ9N5gXC8Na_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],797.0,186.0,4.28494623655914,XdAT2ndjCvxkFkj5X,Yay,2021-08-05T17:18:12.217Z
EWQXhbSZ9N5gXC8Na_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],797.0,186.0,4.28494623655914,sPwdoE5PRTySjr5gd,YES,2021-08-05T17:18:13.027Z
EWQXhbSZ9N5gXC8Na_hard,5,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],797.0,186.0,4.28494623655914,SAARDBRRf5u4qjNpe,nice,2021-08-05T17:18:14.983Z
ErvH8ExM94PzB9TsQ_hard,5,High,High,High,Low,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],684.0,75.0,9.12,riu3hNYLpu6fPrfga,all set,2021-08-05T17:24:53.002Z
ErvH8ExM94PzB9TsQ_hard,5,High,High,High,Low,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],684.0,75.0,9.12,aXNQpF4XekPpshjEF,good,2021-08-05T17:24:56.851Z
ErvH8ExM94PzB9TsQ_hard,5,High,High,High,Low,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],684.0,75.0,9.12,dJwyuptnSjsX4skMa,Done!,2021-08-05T17:24:58.667Z
iJDq4udXtcwHPp8eD_hard,5,High,High,High,High,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],823.0,414.0,1.9879227053140096,CjAisAQWau7fydg4d,I'm good with that.,2021-08-05T17:48:23.272Z
iJDq4udXtcwHPp8eD_hard,5,High,High,High,High,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],823.0,414.0,1.9879227053140096,mC2WhYvqXCrP6qims,Yikes that was crazy!,2021-08-05T17:48:24.212Z
iJDq4udXtcwHPp8eD_hard,5,High,High,High,High,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],823.0,414.0,1.9879227053140096,mC2WhYvqXCrP6qims,Yep me too,2021-08-05T17:48:28.372Z
2GyDrExReibZDZbHK_hard,5,High,High,Mixed,Mixed,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],800.0,235.0,3.404255319148936,NULL_SPEAKER,,NULL_TIME
BbHyJFCY6zqx7EeEy_hard,5,Low,High,High,High,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],874.0,296.0,2.952702702702702,XEs77oshGDjo9ofSf,n and r room 103 and 107 give max points of 96,2021-08-05T17:16:22.467Z
BbHyJFCY6zqx7EeEy_hard,5,Low,High,High,High,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],874.0,296.0,2.952702702702702,y2dci4dafesAde6pf,they must be together tho,2021-08-05T17:16:49.677Z
BbHyJFCY6zqx7EeEy_hard,5,Low,High,High,High,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],874.0,296.0,2.952702702702702,XEs77oshGDjo9ofSf,ya together in those rooms,2021-08-05T17:17:03.975Z
BbHyJFCY6zqx7EeEy_hard,5,Low,High,High,High,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],874.0,296.0,2.952702702702702,y2dci4dafesAde6pf,o i c,2021-08-05T17:17:20.051Z
BbHyJFCY6zqx7EeEy_hard,5,Low,High,High,High,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],874.0,296.0,2.952702702702702,XEs77oshGDjo9ofSf,m and o in room 108 gives 100,2021-08-05T17:17:58.999Z
JkjSZvD9rJzhfGELH_hard,5,Low,High,High,Mixed,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],717.0,161.0,4.453416149068323,NULL_SPEAKER,,NULL_TIME
XKAbRF55PeuwLNexv_hard,5,Low,High,High,Low,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],777.0,138.0,5.630434782608695,NULL_SPEAKER,,NULL_TIME
Xi53R9DGyCrkauwYR_hard,5,Low,High,High,Mixed,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],803.0,191.0,4.204188481675392,NULL_SPEAKER,,NULL_TIME
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,We need to get back above 621,2021-08-05T17:13:36.459Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,can someone just put them all in spots so all the conditions are met and then we can switch them for most value?,2021-08-05T17:13:53.510Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,ptFxCk6w8cvapGrrt,good idea,2021-08-05T17:14:02.774Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,ptFxCk6w8cvapGrrt,just one person or what,2021-08-05T17:14:08.872Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,probably easier for just one person,2021-08-05T17:14:16.471Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,you want to do it turquoise?,2021-08-05T17:14:22.523Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,NFvXj9TYRYiKwxmbN,That's a good idea,2021-08-05T17:14:27.047Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,ptFxCk6w8cvapGrrt,I'm still trying to figure it out myself,2021-08-05T17:14:33.192Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,ptFxCk6w8cvapGrrt,I think yellow is doing it,2021-08-05T17:14:40.712Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,"okay only yellow moves, everyone else wait pls",2021-08-05T17:15:04.555Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,Fda3p93EELMrv5Whp,pink is moving..my hands are off,2021-08-05T17:15:31.176Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,Play around with G...but remember the location,2021-08-05T17:15:32.199Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,Get back to 629...,2021-08-05T17:15:45.453Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,Okay...play with G,2021-08-05T17:16:02.189Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,"ok, no one move, only pink moves",2021-08-05T17:16:03.315Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,ptFxCk6w8cvapGrrt,sounds good,2021-08-05T17:16:07.866Z
P9aaqZAGrPKjH5CPa_hard,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,Put back to 631,2021-08-05T17:16:12.514Z
