conversation_num,task_type,speaker_name,timestamp,message,fracture
5d6ecaaa1587634cee40f8f7,intellective,Person4,251,then lets go with 193,False
5d6ecaaa1587634cee40f8f7,intellective,Person3,252,193 sounds good to me,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,283,and % on the internet has to be pretty high,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,301,80-90?,False
5d6ecaaa1587634cee40f8f7,intellective,Person1,302,80%,False
5d6ecaaa1587634cee40f8f7,intellective,Person4,302,"yeah, especially with most businesses requiring it ",False
5d6ecaaa1587634cee40f8f7,intellective,Person4,308,i'd say somewhere close to 85,False
5d6ecaaa1587634cee40f8f7,intellective,Person1,311,85ish?,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,315,85 sound good?,False
5d6ecaaa1587634cee40f8f7,intellective,Person1,318,yeah,False
5d6ecaaa1587634cee40f8f7,intellective,Person4,319,perfect,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,340,1. 16500,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,347,2. 15,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,356,3. 37,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,362,4. 193,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,367,5. 85,False
5d6ecaaa1587634cee40f8f7,intellective,Person3,377,All those look great to me,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,379,ill copy paste once it pops up,False
5d6ecaaa1587634cee40f8f7,intellective,Person3,386,Thanks!,False
5d6ecaaa1587634cee40f8f7,intellective,Person4,386,thank you :) ,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,392,np :),False
5d6ecaaa1587634cee40f8f7,intellective,Person2,395,thanks all,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,397,good work,False
5d6ecaaa1587634cee40f8f7,intellective,Person4,407,"yeah, thank you all. i'm horrible at this kind of stuff lol",False
5d6ecaaa1587634cee40f8f7,intellective,Person3,447,How many of these chats are we supposed to do?,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,457,i think this is 4 for me?,False
5d6ecaaa1587634cee40f8f7,intellective,Person4,459,i've done 4 so far,False
5d6ecaaa1587634cee40f8f7,intellective,Person1,463,same,False
5d6ecaaa1587634cee40f8f7,intellective,Person3,463,same for me,False
5d6ecaaa1587634cee40f8f7,intellective,Person4,468,since they're about 10 min each,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,476,it said up to 55 min,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,481,probably the last ,False
5d6ecaaa1587634cee40f8f7,intellective,Person4,481,yeah,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,500,1. 16500,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,505,2. 15,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,511,3. 37,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,518,4. 193,False
5d6ecaaa1587634cee40f8f7,intellective,Person2,525,5. 85,False
5d6ecaaa1587634cee40f8f7,intellective,Person4,545,"thank you again everyone, i think we did pretty good :) ",False
5d6ecaaa1587634cee40f8f7,intellective,Person2,551,"yup, thanks all",False
5d6ecaaa1587634cee40f8f7,intellective,Person4,554,good luck on mturk! ,False
5d6ecaaa1587634cee40f8f7,intellective,Person3,556,"Me too, Thanks guys/gals",False
5d6ecaaa1587634cee40f8f7,intellective,Person1,567,bye yall,False
5d6ecaaa1587634cee40f8f8,creative,Person1,5,hey guys,False
5d6ecaaa1587634cee40f8f8,creative,Person2,16,hi,False
5d6ecaaa1587634cee40f8f8,creative,Person3,55,Hey,False
5d6ecaaa1587634cee40f8f8,creative,Person4,68,Morning! :),False
5d6ecaaa1587634cee40f8f8,creative,Person2,115,So we're supposed to create an ad for the stool?,False
5d6ecaaa1587634cee40f8f8,creative,Person1,122,i guess so,False
5d6ecaaa1587634cee40f8f8,creative,Person1,131,anyone checked out the stool yet?,False
5d6ecaaa1587634cee40f8f8,creative,Person2,136,Yes,False
5d6ecaaa1587634cee40f8f8,creative,Person4,139,"Yes, reading it now...",False
5d6ecaaa1587634cee40f8f8,creative,Person3,155,yes,False
5d6ecaaa1587634cee40f8f8,creative,Person2,190,"Hairpin stool, thin legs, plain wood seat finish....",False
5d6ecaaa1587634cee40f8f8,creative,Person2,237,Any ideas?,False
5d6ecaaa1587634cee40f8f8,creative,Person4,246,Pretty plain product. Maybe we can find the keypoints of it and incorporate into our ad.,False
5d6ecaaa1587634cee40f8f8,creative,Person1,252,"what d'you guys think about "" A stool, but only in the first glance""",False
5d6ecaaa1587634cee40f8f8,creative,Person2,270,What is it after the first glance?,False
5d6ecaaa1587634cee40f8f8,creative,Person4,282,"I see 1.) modern, 2.) made in USA, 3. ) welcoming, 4.) enjoying the moment",False
5d6ecaaa1587634cee40f8f8,creative,Person3,290,should we add something like Beautifully crafted Sophisticated,False
5d6ecaaa1587634cee40f8f8,creative,Person2,302,"""Simple yet elegant""????",False
5d6ecaaa1587634cee40f8f8,creative,Person1,304,may be beautifully crafted sophistication?,False
5d6ecaaa1587634cee40f8f8,creative,Person2,319,"""Minimal yet sophisticated""?",False
5d6ecaaa1587634cee40f8f8,creative,Person2,332,something that strikes up how it's minimalistic and that's a good thing?,False
5d6ecaaa1587634cee40f8f8,creative,Person4,341,There's a big section on design and construction too; probably should mention those.,False
5d6ecaaa1587634cee40f8f8,creative,Person1,381,"' Art, crafted on four legs '",False
5d6ecaaa1587634cee40f8f8,creative,Person1,384,how about that?,False
5d6ecaaa1587634cee40f8f8,creative,Person4,417,"I'll start writing and incorporate stuff. Maybe just start listing key features, while i write...",False
5d6ecaaa1587634cee40f8f8,creative,Person2,437,"""Simple and modern. Perfect for any occasion. Art, crafted on four legs""",False
5d6ecaaa1587634cee40f8f8,creative,Person2,448,that's fine just keep in mind we have < 3 minutes left,False
5d6ecaaa1587634cee40f8f8,creative,Person3,466,Beautifully crafted Hairpin stool. Modern and sophisticated design. Simple and perfect for any room.,False
5d6ecaaa1587634cee40f8f8,creative,Person1,469,"we have character limit, right?",False
5d6ecaaa1587634cee40f8f8,creative,Person1,489,fix something fast,False
5d6ecaaa1587634cee40f8f8,creative,Person1,494,which one your guys want?,False
5d6ecaaa1587634cee40f8f8,creative,Person3,514,Beautifully crafted Hairpin stool. Modern and sophisticated design. Simple and perfect for any room. lets do this one,False
5d6ecaaa1587634cee40f8f8,creative,Person2,531,"""Art, crafted on four legs""",False
5d6ecaaa1587634cee40f8f8,creative,Person1,533,i think that exceeds the limit of characters,False
5d6ecaaa1587634cee40f8f8,creative,Person2,534,it's 25 characters,False
5d6ecaaa1587634cee40f8f8,creative,Person1,543,"yeah, i agree with Person147 ",False
5d6ecaaa1587634cee40f8f8,creative,Person1,556,"!Art, crafted on four legs.",False
5d6ecaaa1587634cee40f8f8,creative,Person2,557,"!Art, crafted on four legs",False
5d6ecaaa1587634cee40f8f8,creative,Person3,564," !Art, crafted on four legs",False
5d6ecaaa1587634cee40f8f8,creative,Person2,581,goodbye,False
5d6ecaaa1587634cee40f8f8,creative,Person3,590,bye,False
5d6ecaaa1587634cee40f8f8,creative,Person4,591," !Art, crafted on four legs",False
5d6ecaaa1587634cee40f8f9,intellective,Person1,6,Hello,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,9,hi,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,10,hi,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,23,any guesses on 1?,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,35,i don't even have a guess,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,56,I was going to throw out 22000' but very much a guess,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,62,that is fine with me,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,66,20000?,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,75,20000 works as well - sure,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,80,cool,False
5d6ecaaa1587634cee40f8f9,intellective,Person4,91,no sure tbh,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,94,question 2,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,100,10% Hispanic?,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,103,at least 30 percent?,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,109,yeah i would think closer to 30,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,124,ok that's fine,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,149,i would also think question 3 is close to 30!,False
5d6ecaaa1587634cee40f8f9,intellective,Person4,163,same,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,171,35,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,189,everyone good with 35?,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,193,yes,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,196,"no idea, I'm game with either, was thinking aging population / declining birthrate so 35 yes",False
5d6ecaaa1587634cee40f8f9,intellective,Person4,210,yes,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,223,UN is around 200 countries? 220? 230?,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,250,170 popped into my head,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,270,average it at 200?,False
5d6ecaaa1587634cee40f8f9,intellective,Person4,272,i had 185 in my head,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,279,200 works for me but lower is ok too,False
5d6ecaaa1587634cee40f8f9,intellective,Person4,280,but yeah 200 sounds good,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,288,yeah 200,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,289,"ok, 200",False
5d6ecaaa1587634cee40f8f9,intellective,Person3,311,#5 has to be a high number,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,313,80,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,315,percent,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,315,I'd think 5 would be pretty high yes,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,338,80% sounds good,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,364,ok!,False
5d6ecaaa1587634cee40f8f9,intellective,Person5,372,     yes sounds good,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,396,someone want to submit the answers?,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,422,1: 20000 feet,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,425,2: 30%,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,427,3: 35,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,429,4: 300,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,432,5: 80%,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,439,thank you!,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,454,nice,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,464,although for 4) didn't we say 200?,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,482,oh sorry typo!,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,487,4: 200,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,491,do we need to resubmit?,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,492,no worries :),False
5d6ecaaa1587634cee40f8f9,intellective,Person3,500,"i'll redo it, lol",False
5d6ecaaa1587634cee40f8f9,intellective,Person3,503,1: 20000 feet,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,506,2: 30%,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,508,3: 35,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,511,4: 200,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,514,5: 80%,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,519,now that's official!,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,528,nice,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,550,everyone have a great day,False
5d6ecaaa1587634cee40f8f9,intellective,Person3,559,bye all,False
5d6ecaaa1587634cee40f8f9,intellective,Person2,564,bye,False
5d6ecaaa1587634cee40f8f9,intellective,Person1,574,bye,False
5d6ecaaa1587634cee40f8fa,creative,Person1,44,Stylish Safety,False
5d6ecaaa1587634cee40f8fa,creative,Person2,59,hello,False
5d6ecaaa1587634cee40f8fa,creative,Person3,63,hi,False
5d6ecaaa1587634cee40f8fa,creative,Person4,84,Hi! Just reading the text...,False
5d6ecaaa1587634cee40f8fa,creative,Person2,101,also can include night ride feature,False
5d6ecaaa1587634cee40f8fa,creative,Person3,135,reflective power,False
5d6ecaaa1587634cee40f8fa,creative,Person2,156,something like stylish bike got eyes in the night ,False
5d6ecaaa1587634cee40f8fa,creative,Person3,179,next generation,False
5d6ecaaa1587634cee40f8fa,creative,Person1,184,"30 character max, but were doing well",False
5d6ecaaa1587634cee40f8fa,creative,Person2,199,free to rephrase ,False
5d6ecaaa1587634cee40f8fa,creative,Person4,287,"""FLECTR 360 OMNI, award-winning safety"" (32 characters) :(",False
5d6ecaaa1587634cee40f8fa,creative,Person4,325,"I like the ""safety"" thing Person148",False
5d6ecaaa1587634cee40f8fa,creative,Person1,326,"Award Winning Safety, Modern Appeal",False
5d6ecaaa1587634cee40f8fa,creative,Person1,343,ah 35 char,False
5d6ecaaa1587634cee40f8fa,creative,Person2,371,try without 360,False
5d6ecaaa1587634cee40f8fa,creative,Person1,389,"Visibly Safe, Modern Appeal",False
5d6ecaaa1587634cee40f8fa,creative,Person4,460,"""FLECTR 360 OMNI visible safety""  (30 characters) :)",False
5d6ecaaa1587634cee40f8fa,creative,Person2,468,sounds good,False
5d6ecaaa1587634cee40f8fa,creative,Person2,482,that got their night feature as well,False
5d6ecaaa1587634cee40f8fa,creative,Person3,487,Luxurious night ride,False
5d6ecaaa1587634cee40f8fa,creative,Person4,495,Tough to do it in 30 char!,False
5d6ecaaa1587634cee40f8fa,creative,Person4,507,anything better guys?,False
5d6ecaaa1587634cee40f8fa,creative,Person1,514,!FLECTR 360 OMNI Visible Safety,False
5d6ecaaa1587634cee40f8fa,creative,Person2,522,good,False
5d6ecaaa1587634cee40f8fa,creative,Person4,525,Let's do it then!,False
5d6ecaaa1587634cee40f8fa,creative,Person3,528,yes,False
5d6ecaaa1587634cee40f8fa,creative,Person2,528,thanks guys,False
5d6ecaaa1587634cee40f8fa,creative,Person4,535,Thanks!! :),False
5d6ecaaa1587634cee40f8fa,creative,Person4,557,!FLECTR 360 OMNI Visible Safety,False
5d6ecaaa1587634cee40f8fa,creative,Person3,587,bye,False
5d6ecaaa1587634cee40f8fa,creative,Person4,594,"Person149 and culturenemarten...copy the text and hit enter ""!FLECTR 360 OMNI Visible Safety""",False
5d6ecaaa1587634cee40f8fb,creative,Person1,33,hellow,False
5d6ecaaa1587634cee40f8fb,creative,Person2,41,"Hi, here we go again! :)",False
5d6ecaaa1587634cee40f8fb,creative,Person3,60,ha yea,False
5d6ecaaa1587634cee40f8fb,creative,Person4,75,hi,False
5d6ecaaa1587634cee40f8fb,creative,Person1,78,good to see you again,False
5d6ecaaa1587634cee40f8fb,creative,Person1,107,make your own style,False
5d6ecaaa1587634cee40f8fb,creative,Person4,142,space saver,False
5d6ecaaa1587634cee40f8fb,creative,Person2,157,tough one...,False
5d6ecaaa1587634cee40f8fb,creative,Person3,185,Sit with Flair in Ollie Chair,False
5d6ecaaa1587634cee40f8fb,creative,Person4,217,i like that it rhymes,False
5d6ecaaa1587634cee40f8fb,creative,Person3,231,Ollie Chair Fits Anywhere,False
5d6ecaaa1587634cee40f8fb,creative,Person1,251,Sit with Flair in Ollie Chair,False
5d6ecaaa1587634cee40f8fb,creative,Person1,267,I like the most,False
5d6ecaaa1587634cee40f8fb,creative,Person1,278,also within 30,False
5d6ecaaa1587634cee40f8fb,creative,Person2,282,Ollie Chair Change Anywhere,False
5d6ecaaa1587634cee40f8fb,creative,Person2,353,"Change Your Chair    (sorry, no rhyme)",False
5d6ecaaa1587634cee40f8fb,creative,Person4,360,Sit with Flair in Ollie Chair sounds catchy,False
5d6ecaaa1587634cee40f8fb,creative,Person1,432,"any other thoughts , else we go with this",False
5d6ecaaa1587634cee40f8fb,creative,Person2,437,"Okay, i think that's the one then ""Sit with Flair in Ollie Chair""",False
5d6ecaaa1587634cee40f8fb,creative,Person4,443,yes,False
5d6ecaaa1587634cee40f8fb,creative,Person1,444,!Sit with Flair in Ollie Chair sounds catchy,False
5d6ecaaa1587634cee40f8fb,creative,Person3,454,"cool, lets do it",False
5d6ecaaa1587634cee40f8fb,creative,Person1,465,!Sit with Flair in Ollie Chair,False
5d6ecaaa1587634cee40f8fb,creative,Person2,482,!Sit with Flair in Ollie Chair,False
5d6ecaaa1587634cee40f8fb,creative,Person2,498,Thanks guys. Goodluck with the bonus!! :),False
5d6ecaaa1587634cee40f8fb,creative,Person1,512,thanks guys,False
5d6ecaaa1587634cee40f8fb,creative,Person3,550, !Sit with Flair in Ollie Chair,False
5d6ecaaa1587634cee40f8fb,creative,Person3,564,enjoy the rest of the day if this is the last one,False
5d6ecaaa1587634cee40f8fc,creative,Person1,98,hello,False
5d6ecaaa1587634cee40f8fc,creative,Person2,99,Hello! ,False
5d6ecaaa1587634cee40f8fc,creative,Person3,100,Hi!,False
5d6ecaaa1587634cee40f8fc,creative,Person4,104,hi,False
5d6ecaaa1587634cee40f8fc,creative,Person1,116,something about lighting up text,False
5d6ecaaa1587634cee40f8fc,creative,Person1,131,light the time,False
5d6ecaaa1587634cee40f8fc,creative,Person4,153,a clock with the time lit up in text,False
5d6ecaaa1587634cee40f8fc,creative,Person4,228,unique time piece,False
5d6ecaaa1587634cee40f8fc,creative,Person2,231,The future of time,False
5d6ecaaa1587634cee40f8fc,creative,Person1,231,Give the future light,False
5d6ecaaa1587634cee40f8fc,creative,Person1,264,Give the future the light of time,False
5d6ecaaa1587634cee40f8fc,creative,Person2,268,Time to read,False
5d6ecaaa1587634cee40f8fc,creative,Person3,274,Ingenious timing!,False
5d6ecaaa1587634cee40f8fc,creative,Person2,293,"I like that, Person151 ",False
5d6ecaaa1587634cee40f8fc,creative,Person2,307,The smarter way to tell time,False
5d6ecaaa1587634cee40f8fc,creative,Person4,314,i like give the future light and time to read,False
5d6ecaaa1587634cee40f8fc,creative,Person3,315,"I like ""Time to read"", as well.",False
5d6ecaaa1587634cee40f8fc,creative,Person2,349,should we vote on an idea?,False
5d6ecaaa1587634cee40f8fc,creative,Person1,353,Ingenius timing giving the future the light of time to read,False
5d6ecaaa1587634cee40f8fc,creative,Person3,353,Time will tell?,False
5d6ecaaa1587634cee40f8fc,creative,Person4,369,thats good,False
5d6ecaaa1587634cee40f8fc,creative,Person2,372,I like Time will tell,False
5d6ecaaa1587634cee40f8fc,creative,Person3,378,Any of the above are good.,False
5d6ecaaa1587634cee40f8fc,creative,Person4,381,text in time?,False
5d6ecaaa1587634cee40f8fc,creative,Person2,420,Is everyone okay with Time Will Tell?,False
5d6ecaaa1587634cee40f8fc,creative,Person4,430,time will tell and time to read are my favorites ,False
5d6ecaaa1587634cee40f8fc,creative,Person1,440,I like time will tell,False
5d6ecaaa1587634cee40f8fc,creative,Person2,502,!Time Will Tell,False
5d6ecaaa1587634cee40f8fc,creative,Person1,507,!Time Will Tell,False
5d6ecaaa1587634cee40f8fc,creative,Person4,517,!Time Will Tell,False
5d6ecaaa1587634cee40f8fc,creative,Person2,586,Have a good day! ,False
5d6ecaaa1587634cee40f8fc,creative,Person4,590,bye,False
5d6ecaaa1587634cee40f8fc,creative,Person1,598,adios,False
5d6ecaaa1587634cee40f8fd,creative,Person1,16,hi guys,False
5d6ecaaa1587634cee40f8fd,creative,Person2,20,Hello,False
5d6ecaaa1587634cee40f8fd,creative,Person3,29,hi everyone,False
5d6ecaaa1587634cee40f8fd,creative,Person4,40,hi,False
5d6ecaaa1587634cee40f8fd,creative,Person1,64,lets do this,False
5d6ecaaa1587634cee40f8fd,creative,Person3,119,Ideas?,False
5d6ecaaa1587634cee40f8fd,creative,Person1,128,Thetis tea for a sharper brain.,False
5d6ecaaa1587634cee40f8fd,creative,Person2,180,"Relax, Be healthy, Thetis tea.",False
5d6ecaaa1587634cee40f8fd,creative,Person1,191,Thetis tea for a healthier brain,False
5d6ecaaa1587634cee40f8fd,creative,Person4,195,vegan mineral tea,False
5d6ecaaa1587634cee40f8fd,creative,Person1,213,Person152 good one,False
5d6ecaaa1587634cee40f8fd,creative,Person1,254,exactly 30 chararcters,False
5d6ecaaa1587634cee40f8fd,creative,Person4,262,organic and mineral rich tea,False
5d6ecaaa1587634cee40f8fd,creative,Person1,282,"Relax, Be healthy, Thetis tea.           i go with this",False
5d6ecaaa1587634cee40f8fd,creative,Person3,297,Nice one Person153,False
5d6ecaaa1587634cee40f8fd,creative,Person2,300,Thanks! yeah I counted after and realized that lol,False
5d6ecaaa1587634cee40f8fd,creative,Person1,316,lets decide guys,False
5d6ecaaa1587634cee40f8fd,creative,Person1,335,Person152 text is final????,False
5d6ecaaa1587634cee40f8fd,creative,Person2,379,Do are names not show up the same my name for myself shows Person154 ,False
5d6ecaaa1587634cee40f8fd,creative,Person4,380,what is final idea?,False
5d6ecaaa1587634cee40f8fd,creative,Person3,400,"Relax, Be healthy, Thetis tea. Everyone?",False
5d6ecaaa1587634cee40f8fd,creative,Person1,401,"Relax, Be healthy, Thetis tea.",False
5d6ecaaa1587634cee40f8fd,creative,Person2,410," Relax, Be healthy, Thetis tea. sounds good",False
5d6ecaaa1587634cee40f8fd,creative,Person4,415,yea i don't see ,False
5d6ecaaa1587634cee40f8fd,creative,Person4,423,"Relax, Be healthy, Thetis tea.",False
5d6ecaaa1587634cee40f8fd,creative,Person4,431,"!Relax, Be healthy, Thetis tea.",False
5d6ecaaa1587634cee40f8fd,creative,Person2,446,i think we got to wait a little longer before we can submit,False
5d6ecaaa1587634cee40f8fd,creative,Person1,463,yes we have to,False
5d6ecaaa1587634cee40f8fd,creative,Person2,500,"!Relax, Be healthy, Thetis tea.",False
5d6ecaaa1587634cee40f8fd,creative,Person4,533,"!Relax, Be healthy, Thetis tea.",False
5d6ecaaa1587634cee40f8fd,creative,Person4,559,"!Relax, Be healthy, Thetis tea.",False
5d6ecaaa1587634cee40f8fd,creative,Person1,583,bye guys,False
5d6ecaaa1587634cee40f8fd,creative,Person2,586,Bye everyone,False
5d6ecaaa1587634cee40f8fd,creative,Person4,587,bye,False
5d6ecaaa1587634cee40f8fd,creative,Person3,595,bye guys,False
5d6ecaaa1587634cee40f8fe,creative,Person1,8,Hi,False
5d6ecaaa1587634cee40f8fe,creative,Person2,13,hi,False
5d6ecaaa1587634cee40f8fe,creative,Person3,41,Hi,False
5d6ecaaa1587634cee40f8fe,creative,Person2,49,Ooh I love that clock!,False
5d6ecaaa1587634cee40f8fe,creative,Person1,56,That is one strange clock ,False
5d6ecaaa1587634cee40f8fe,creative,Person4,62,Hello,False
5d6ecaaa1587634cee40f8fe,creative,Person3,63,Haha,False
5d6ecaaa1587634cee40f8fe,creative,Person3,67,Let's name it,False
5d6ecaaa1587634cee40f8fe,creative,Person2,72,A New Take On Time,False
5d6ecaaa1587634cee40f8fe,creative,Person4,77,Unique for sure,False
5d6ecaaa1587634cee40f8fe,creative,Person3,86,Artful Time-taking,False
5d6ecaaa1587634cee40f8fe,creative,Person4,87,Person150 that is great,False
5d6ecaaa1587634cee40f8fe,creative,Person2,92,A New View of Time,False
5d6ecaaa1587634cee40f8fe,creative,Person1,93,I like it Person150,False
5d6ecaaa1587634cee40f8fe,creative,Person3,98,Artful Time-telling,False
5d6ecaaa1587634cee40f8fe,creative,Person2,99,thanks,False
5d6ecaaa1587634cee40f8fe,creative,Person2,125,A New Read On Everyday Time,False
5d6ecaaa1587634cee40f8fe,creative,Person1,134,"Maybe "" A New Read Time""?",False
5d6ecaaa1587634cee40f8fe,creative,Person2,145,A New Read On Time,False
5d6ecaaa1587634cee40f8fe,creative,Person1,150,"oops ""A New Read On Time"".",False
5d6ecaaa1587634cee40f8fe,creative,Person1,155,yeah,False
5d6ecaaa1587634cee40f8fe,creative,Person3,160,"Yes. ""A New Read on Time"" is great",False
5d6ecaaa1587634cee40f8fe,creative,Person2,166,I like it too,False
5d6ecaaa1587634cee40f8fe,creative,Person3,176,Fantastic,False
5d6ecaaa1587634cee40f8fe,creative,Person1,180,Well this one worked out well,False
5d6ecaaa1587634cee40f8fe,creative,Person3,184,That was fast,False
5d6ecaaa1587634cee40f8fe,creative,Person1,191,I want that clock now,False
5d6ecaaa1587634cee40f8fe,creative,Person3,195,Haha,False
5d6ecaaa1587634cee40f8fe,creative,Person2,206,"I want it too, it's so cool",False
5d6ecaaa1587634cee40f8fe,creative,Person4,207,A new read on time excellent I agree,False
5d6ecaaa1587634cee40f8fe,creative,Person3,218,What of format?,False
5d6ecaaa1587634cee40f8fe,creative,Person1,222,This is all just a ploy to get me to fund this kickstarter lol ,False
5d6ecaaa1587634cee40f8fe,creative,Person3,225,A New Read On Time,False
5d6ecaaa1587634cee40f8fe,creative,Person3,231,or...,False
5d6ecaaa1587634cee40f8fe,creative,Person2,238,I wish we didn't have to wait to submit,False
5d6ecaaa1587634cee40f8fe,creative,Person3,239,A New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person1,257,Those are both the same thing? Lol,False
5d6ecaaa1587634cee40f8fe,creative,Person3,280,"No. The fomat for ""On/on"" is different",False
5d6ecaaa1587634cee40f8fe,creative,Person1,290,ohhh my bad,False
5d6ecaaa1587634cee40f8fe,creative,Person4,291,I choose the second one for obvious  reasons,False
5d6ecaaa1587634cee40f8fe,creative,Person3,293,*format,False
5d6ecaaa1587634cee40f8fe,creative,Person3,306,A New Read on Time?,False
5d6ecaaa1587634cee40f8fe,creative,Person1,306,Yeah the second one is better with the lowercase o,False
5d6ecaaa1587634cee40f8fe,creative,Person3,313,perfect.,False
5d6ecaaa1587634cee40f8fe,creative,Person1,318,Good call,False
5d6ecaaa1587634cee40f8fe,creative,Person2,321,Either is good with me,False
5d6ecaaa1587634cee40f8fe,creative,Person4,337,its more standard ,False
5d6ecaaa1587634cee40f8fe,creative,Person3,346,Grat.,False
5d6ecaaa1587634cee40f8fe,creative,Person2,349,Get a New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person3,356,A New Read on Time...then,False
5d6ecaaa1587634cee40f8fe,creative,Person1,371,Yes,False
5d6ecaaa1587634cee40f8fe,creative,Person3,390,Hmm...that sounds better Person150,False
5d6ecaaa1587634cee40f8fe,creative,Person2,398,Ready For A New Read On Time,False
5d6ecaaa1587634cee40f8fe,creative,Person3,411,Get a New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person2,416,thanks,False
5d6ecaaa1587634cee40f8fe,creative,Person1,419,I do like Get a New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person3,419,Let's go with that?,False
5d6ecaaa1587634cee40f8fe,creative,Person1,434,Yeah I think it is a little better.,False
5d6ecaaa1587634cee40f8fe,creative,Person3,438,Everyone agree?,False
5d6ecaaa1587634cee40f8fe,creative,Person2,440,Experience A New Read On Time,False
5d6ecaaa1587634cee40f8fe,creative,Person3,462,2 minutes to go!,False
5d6ecaaa1587634cee40f8fe,creative,Person1,468,I like that too but we need to decide,False
5d6ecaaa1587634cee40f8fe,creative,Person3,474,Exactly,False
5d6ecaaa1587634cee40f8fe,creative,Person2,490,I like the last but am good with either,False
5d6ecaaa1587634cee40f8fe,creative,Person1,494,I vote for  Get a New Read on Time,False
5d6ecaaa1587634cee40f8fe,creative,Person4,494,well experience a new read on time is fine its 29 characters,False
5d6ecaaa1587634cee40f8fe,creative,Person3,494,I say...Get a New Read on Time...is great,False
5d6ecaaa1587634cee40f8fe,creative,Person4,518,I think either is fine but maybe the first is better because its simplier,False
5d6ecaaa1587634cee40f8fe,creative,Person3,532,Get a New Read on Time?,False
5d6ecaaa1587634cee40f8fe,creative,Person1,537,Yes,False
