conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,skill_diversity,cogStyleDiversity,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
921,vEEeEuKkPaDPKazzM,QCGhGsFxEpR9vfsJo,5,2,Low,ML,24.0,850.6666666666665,721.3333333333335,2.0,NULL_SPEAKER,nan,92.97052154195012,410,3.2333333333333334,28.75376954905673,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,vEEeEuKkPaDPKazzM,SiNTD8ZNjFfqJJCbY,3,4,High,ML,24.0,850.6666666666665,721.3333333333335,2.0,NULL_SPEAKER,nan,88.41010401188706,595,5.85,15.11283829263027,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,vEEeEuKkPaDPKazzM,f4hwurb6NQ3g8a4re,1,1,Very low,ML,24.0,850.6666666666665,721.3333333333335,2.0,nC6uksYcRmKidjY2R,satisfied to move on,96.47058823529412,328,7.7,12.52864782276547,satisfied to move on,1,4,20,1,-0.2353593079241485,-0.508000508000762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.010000000000000002,0.0,0.020000000000000004,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.5,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
924,vEEeEuKkPaDPKazzM,fcJyvAzgAS67NX6BF,4,5,Very high,ML,24.0,850.6666666666665,721.3333333333335,2.0,NULL_SPEAKER,nan,85.34136546184739,850,5.2,16.411801050355265,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,vEHzRMJeDxYqGsL2C,76E7ubSjtDERH2Rfy,5,2,Low,MH,33.333333333333336,1036.3333333333333,45.33333333333325,1.0,NULL_SPEAKER,nan,92.06349206349206,406,1.8,51.14638447971781,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,vEHzRMJeDxYqGsL2C,FE6Pq6WhHNcNLbE3Y,1,5,Very high,MH,33.333333333333336,1036.3333333333333,45.33333333333325,1.0,NULL_SPEAKER,nan,90.86345381526104,905,3.8,23.91143521454238,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,vEHzRMJeDxYqGsL2C,HzXZdDZs2SbjdiSR3,4,1,Very low,MH,33.333333333333336,1036.3333333333333,45.33333333333325,1.0,NULL_SPEAKER,nan,96.47058823529412,328,1.6,60.29411764705882,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,vEHzRMJeDxYqGsL2C,W7FJYKzXhJQ8qL2So,3,3,Moderate,MH,33.333333333333336,1036.3333333333333,45.33333333333325,1.0,NULL_SPEAKER,nan,94.79166666666666,637,1.65,57.44949494949496,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,vEHzRMJeDxYqGsL2C,ioHQf5WPTTNe3iL2L,2,4,High,MH,33.333333333333336,1036.3333333333333,45.33333333333325,1.0,NULL_SPEAKER,nan,91.08469539375928,613,2.85,31.95954224342432,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,w5wCzPHn2t3JG8f8T,4RizffjGqd82dTMGc,4,1,Very low,HH,31.33333333333333,1088.3333333333333,15.33333333333326,2.0,vWncSANXuJsBDgpnq,that is probably the best,98.52941176470588,335,4.483333333333333,21.97682046796414,that is probably the best,1,5,25,1,-0.05479173810927971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.01,0,0,1.0,0.0,0,0.0,1,0.3,1.0,0.248,easy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
931,w5wCzPHn2t3JG8f8T,Gqny48PMoQ67KA8Sj,5,3,Moderate,HH,31.33333333333333,1088.3333333333333,15.33333333333326,2.0,9eWPXEjzhRtNpGkWS,what are we thinking,100.0,672,5.566666666666666,17.964071856287426,what are we thinking?,1,4,20,1,-0.4159268777390173,-0.24096579867074966,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.020000000000000004,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.03,0.0,1,0,1.0,0.25,0,0.0,0,0.0,0.0,0.1984,easy,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
932,w5wCzPHn2t3JG8f8T,KrAbR2X32krtaqwF8,1,4,High,HH,31.33333333333333,1088.3333333333333,15.33333333333326,2.0,vWncSANXuJsBDgpnq,lets clean this up slowly from the top of the violations list,86.77563150074295,584,8.933333333333334,9.713690093366749,lets clean this up slowly from the top of the violations list,1,12,61,1,1.2091812505948019,1.2069268592894007,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.02,0.01,0.06,0.0,0,0,0.9166666666666666,0.0,0,0.0,0,0.5333333333333333,0.18888888888888888,5.547533333333333,medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
932,w5wCzPHn2t3JG8f8T,KrAbR2X32krtaqwF8,1,4,High,HH,31.33333333333333,1088.3333333333333,15.33333333333326,2.0,9eWPXEjzhRtNpGkWS,okay,86.77563150074295,584,8.933333333333334,9.713690093366749,okay,2,1,4,1,-0.7770620173687549,-1.059740656937035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,w5wCzPHn2t3JG8f8T,YK84gnYhKemQLgiKX,3,2,Low,HH,31.33333333333333,1088.3333333333333,15.33333333333326,2.0,vWncSANXuJsBDgpnq,sorry,99.31972789115645,438,6.616666666666666,15.010538220325913,sorry,1,1,5,1,-0.7770620173687549,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0,0.0,0,1.0,-0.5,0.0496,easy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
934,w5wCzPHn2t3JG8f8T,YKdLgNRuLzX8FRwgp,2,5,Very high,HH,31.33333333333333,1088.3333333333333,15.33333333333326,2.0,vWncSANXuJsBDgpnq,wow good score,97.3895582329317,970,7.333333333333332,13.280394304490692,wow good score?,1,3,14,1,-0.4159268777390173,-0.13608276348795442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1,0,1.0,0.0,0,0.0,0,0.8,0.39999999999999997,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
934,w5wCzPHn2t3JG8f8T,YKdLgNRuLzX8FRwgp,2,5,Very high,HH,31.33333333333333,1088.3333333333333,15.33333333333326,2.0,9eWPXEjzhRtNpGkWS,yes,97.3895582329317,970,7.333333333333332,13.280394304490692,yes,2,1,3,1,-0.7770620173687549,-0.9525793444156805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,w5wCzPHn2t3JG8f8T,YKdLgNRuLzX8FRwgp,2,5,Very high,HH,31.33333333333333,1088.3333333333333,15.33333333333326,2.0,YzzS4TMBRBqpbQLbZ,i think so,97.3895582329317,970,7.333333333333332,13.280394304490692,i think so.,3,3,10,1,-0.596494447553886,-0.5443310539518175,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.020000000000000004,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,0.1488,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
935,wJNJrpbgyaE2EirSB,2dGRms2pNQ2RRWuq4,3,4,High,HL,26.66666666666667,1070.3333333333333,71.33333333333326,2.0,NULL_SPEAKER,nan,97.7711738484398,658,1.6166666666666667,60.47701475161225,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,wJNJrpbgyaE2EirSB,HMvKJAwfGHD5Tw5Xr,4,3,Moderate,HL,26.66666666666667,1070.3333333333333,71.33333333333326,2.0,NULL_SPEAKER,nan,100.0,672,1.7333333333333334,57.69230769230769,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,wJNJrpbgyaE2EirSB,iswAsfN7eocPG2tZN,2,5,Very high,HL,26.66666666666667,1070.3333333333333,71.33333333333326,2.0,kdmeAsaoGCAQZmtRp,this one is a lot,93.17269076305222,928,4.733333333333333,19.684371287968773,this one is a lot,1,5,17,1,-0.05479173810927971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.030000000000000006,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,wJNJrpbgyaE2EirSB,oRnp49awWGPTj28ev,1,2,Low,HL,26.66666666666667,1070.3333333333333,71.33333333333326,2.0,Sujxrrr3XGuBnMkTz,you are insanely good pink,100.0,441,1.55,64.51612903225806,you are insanely good pink,1,5,26,1,-0.05479173810927971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.45000000000000007,0.3,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
939,wJNJrpbgyaE2EirSB,ysoHNZiqk7pePja3z,5,1,Very low,HL,26.66666666666667,1070.3333333333333,71.33333333333326,2.0,NULL_SPEAKER,nan,96.47058823529412,328,1.7,56.74740484429066,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,18.0,2.0,mNLXZiHKmYtMZcDEi,ok so heres an idea why dont we divide players so we arent all grabbing the same people,85.71428571428571,378,6.95,12.332990750256936,ok so here's an idea why dont' we divide players so we aren't all grabbing the same people,1,18,87,1,1.931451529854277,0.7227293651975889,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.02,0.02,0.03,0.06,0.0,0.02,0.01,0.0,0.0,0.02,0.09,0.0,0,0,0.8888888888888888,0.1111111111111111,0,0.0,0,0.3125,0.25,0.8927999999999999,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
940,x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,18.0,2.0,AGgapbfBKF2XXvF9C,pink  why dont you go down the list and place them then we can try to optimize from there,85.71428571428571,378,6.95,12.332990750256936,pink - why don't you go down the list and place them then we can try to optimize from there,2,19,89,1,2.2925866694840145,0.9451076314122316,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.01,0.02,0.03,0.03,0.01,0.01,0.01,0.0,0.01,0.12,0.0,0,0,1.0,0.05263157894736842,4,0.0,0,0.29444444444444445,-0.1277777777777778,0.9424,easy,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
940,x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,18.0,2.0,mNLXZiHKmYtMZcDEi,ok i can do that,85.71428571428571,378,6.95,12.332990750256936,ok i can do that,3,5,16,1,-0.2353593079241485,-0.6115402320902675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0,0,1.0,0.2,1,0.0,0,0.5,0.5,0.248,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
940,x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,18.0,2.0,3s9Yr3E6bwXJqZvax,ok,85.71428571428571,378,6.95,12.332990750256936,ok,4,1,2,1,-0.7770620173687549,-0.9451076314122316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.008620689655172414,0,0.5,0.5,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,18.0,2.0,mNLXZiHKmYtMZcDEi,there,85.71428571428571,378,6.95,12.332990750256936,there,5,1,5,1,-0.7770620173687549,-0.9451076314122316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,18.0,2.0,AGgapbfBKF2XXvF9C,every one is conflictedlol,85.71428571428571,378,6.95,12.332990750256936,every one is conflicted...lol,6,4,26,1,-0.2353593079241485,-0.6115402320902675,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,18.0,2.0,mNLXZiHKmYtMZcDEi,blue wait its greens turn to start,99.70238095238096,670,2.8666666666666667,34.779900332225914,blue wait it's green's turn to start,1,7,34,1,0.30634340152045786,-0.05590169943749474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.1,0.0,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
